instance name, solver name, cutoff, objective value
sct5.mps, CPLEX, 60, -227.92358079
sct5.mps, Gurobi(comp), 60, -221.4466277
sct5.mps, Gurobi(heur), 60, -227.9976134
sct5.mps, Feasibility Jump, 60, 1.3750375599999998e+23
sct5.mps, Local-MIP, 60, -57.501082
nag.mps, HiGHS, 60, 4820.0
nag.mps, SCIP, 60, 3885.0
nag.mps, CPLEX, 60, 1979.9999995
nag.mps, Gurobi(comp), 60, 1470.0
nag.mps, Gurobi(heur), 60, 1305.0
nag.mps, Feasibility Jump, 60, N/A
nag.mps, Local-MIP, 60, 6880.0
fhnw-binschedule0.mps, HiGHS, 60, N/A
fhnw-binschedule0.mps, SCIP, 60, N/A
fhnw-binschedule0.mps, CPLEX, 60, 18358.0
fhnw-binschedule0.mps, Gurobi(comp), 60, N/A
fhnw-binschedule0.mps, Gurobi(heur), 60, N/A
fhnw-binschedule0.mps, Feasibility Jump, 60, N/A
fhnw-binschedule0.mps, Local-MIP, 60, 23726.0
bab1.mps, HiGHS, 60, -216781.093
bab1.mps, SCIP, 60, -214429.7
bab1.mps, CPLEX, 60, -218764.88525
bab1.mps, Gurobi(comp), 60, -218764.8852
bab1.mps, Gurobi(heur), 60, -218764.8853
bab1.mps, Feasibility Jump, 60, -87472.801
bab1.mps, Local-MIP, 60, -105509.935
splice1k1.mps, HiGHS, 60, -121.0
splice1k1.mps, SCIP, 60, N/A
splice1k1.mps, CPLEX, 60, 0.0
splice1k1.mps, Gurobi(comp), 60, -121.0
splice1k1.mps, Gurobi(heur), 60, -121.0
splice1k1.mps, Feasibility Jump, 60, -3.0
splice1k1.mps, Local-MIP, 60, -82.0
tpl-tub-ss16.mps, HiGHS, 60, N/A
tpl-tub-ss16.mps, SCIP, 60, N/A
tpl-tub-ss16.mps, CPLEX, 60, 11354116.0
tpl-tub-ss16.mps, Gurobi(comp), 60, 15987150.0
tpl-tub-ss16.mps, Gurobi(heur), 60, 15987150.0
tpl-tub-ss16.mps, Feasibility Jump, 60, 4788903240248.0
tpl-tub-ss16.mps, Local-MIP, 60, 14191920.0
dws012-03.mps, HiGHS, 60, N/A
dws012-03.mps, SCIP, 60, N/A
dws012-03.mps, CPLEX, 60, N/A
dws012-03.mps, Gurobi(comp), 60, N/A
dws012-03.mps, Gurobi(heur), 60, N/A
dws012-03.mps, Feasibility Jump, 60, N/A
dws012-03.mps, Local-MIP, 60, N/A
lr2-22dr3-333vc4v17a-t60.mps, HiGHS, 60, N/A
lr2-22dr3-333vc4v17a-t60.mps, SCIP, 60, N/A
lr2-22dr3-333vc4v17a-t60.mps, CPLEX, 60, N/A
lr2-22dr3-333vc4v17a-t60.mps, Gurobi(comp), 60, N/A
lr2-22dr3-333vc4v17a-t60.mps, Gurobi(heur), 60, N/A
lr2-22dr3-333vc4v17a-t60.mps, Feasibility Jump, 60, N/A
lr2-22dr3-333vc4v17a-t60.mps, Local-MIP, 60, N/A
d20200.mps, HiGHS, 60, 12339.0
d20200.mps, SCIP, 60, 12289.0
d20200.mps, CPLEX, 60, 12330.0
d20200.mps, Gurobi(comp), 60, 12303.0
d20200.mps, Gurobi(heur), 60, 12263.0
d20200.mps, Feasibility Jump, 60, 13889.0
d20200.mps, Local-MIP, 60, 13667.0
snp-10-004-052.mps, HiGHS, 60, N/A
snp-10-004-052.mps, SCIP, 60, N/A
snp-10-004-052.mps, CPLEX, 60, 26124059455.0
snp-10-004-052.mps, Gurobi(comp), 60, 26124060000.0
snp-10-004-052.mps, Gurobi(heur), 60, 26124060000.0
snp-10-004-052.mps, Feasibility Jump, 60, 8.303999999999999e+28
snp-10-004-052.mps, Local-MIP, 60, 26124059455.404343
woodlands09.mps, HiGHS, 60, N/A
woodlands09.mps, SCIP, 60, N/A
woodlands09.mps, CPLEX, 60, N/A
woodlands09.mps, Gurobi(comp), 60, N/A
woodlands09.mps, Gurobi(heur), 60, N/A
woodlands09.mps, Feasibility Jump, 60, N/A
woodlands09.mps, Local-MIP, 60, N/A
thor50dday.mps, HiGHS, 60, 44880.0
thor50dday.mps, SCIP, 60, 218711.0
thor50dday.mps, CPLEX, 60, 40417.0
thor50dday.mps, Gurobi(comp), 60, 40446.0
thor50dday.mps, Gurobi(heur), 60, 40517.0
thor50dday.mps, Feasibility Jump, 60, 204551.0
thor50dday.mps, Local-MIP, 60, 204551.0
dolom1.mps, HiGHS, 60, 1530268294.0
dolom1.mps, SCIP, 60, 161672700.0
dolom1.mps, CPLEX, 60, 56613714.137
dolom1.mps, Gurobi(comp), 60, 72979340.0
dolom1.mps, Gurobi(heur), 60, 93052160.0
dolom1.mps, Feasibility Jump, 60, N/A
dolom1.mps, Local-MIP, 60, 573787988.0
bmocbd3.mps, HiGHS, 60, N/A
bmocbd3.mps, SCIP, 60, 585553300000.0
bmocbd3.mps, CPLEX, 60, 585553300000.0
bmocbd3.mps, Gurobi(comp), 60, 40072390000.0
bmocbd3.mps, Gurobi(heur), 60, 40072390000.0
bmocbd3.mps, Feasibility Jump, 60, 585553300000.0
bmocbd3.mps, Local-MIP, 60, 560083841405.4652
ger50-17-trans-pop-3t.mps, HiGHS, 60, N/A
ger50-17-trans-pop-3t.mps, SCIP, 60, 4398.492
ger50-17-trans-pop-3t.mps, CPLEX, 60, 4360.521
ger50-17-trans-pop-3t.mps, Gurobi(comp), 60, 4272.5218
ger50-17-trans-pop-3t.mps, Gurobi(heur), 60, 4184.5672
ger50-17-trans-pop-3t.mps, Feasibility Jump, 60, N/A
ger50-17-trans-pop-3t.mps, Local-MIP, 60, 6819.9606
neos-3237086-abava.mps, HiGHS, 60, N/A
neos-3237086-abava.mps, SCIP, 60, N/A
neos-3237086-abava.mps, CPLEX, 60, N/A
neos-3237086-abava.mps, Gurobi(comp), 60, N/A
neos-3237086-abava.mps, Gurobi(heur), 60, N/A
neos-3237086-abava.mps, Feasibility Jump, 60, N/A
neos-3237086-abava.mps, Local-MIP, 60, N/A
gmut-76-40.mps, HiGHS, 60, -14160793.217
gmut-76-40.mps, SCIP, 60, -14071960.0
gmut-76-40.mps, CPLEX, 60, -14162479.052
gmut-76-40.mps, Gurobi(comp), 60, -14167600.0
gmut-76-40.mps, Gurobi(heur), 60, -14168200.0
gmut-76-40.mps, Feasibility Jump, 60, -77476.8576
gmut-76-40.mps, Local-MIP, 60, -12046815.2425
neos-5044663-wairoa.mps, HiGHS, 60, N/A
neos-5044663-wairoa.mps, SCIP, 60, N/A
neos-5044663-wairoa.mps, CPLEX, 60, N/A
neos-5044663-wairoa.mps, Gurobi(comp), 60, N/A
neos-5044663-wairoa.mps, Gurobi(heur), 60, N/A
neos-5044663-wairoa.mps, Feasibility Jump, 60, N/A
neos-5044663-wairoa.mps, Local-MIP, 60, N/A
v150d30-2hopcds.mps, HiGHS, 60, 42.0
v150d30-2hopcds.mps, SCIP, 60, 44.0
v150d30-2hopcds.mps, CPLEX, 60, 43.0
v150d30-2hopcds.mps, Gurobi(comp), 60, 42.0
v150d30-2hopcds.mps, Gurobi(heur), 60, 42.0
v150d30-2hopcds.mps, Feasibility Jump, 60, 48.0
v150d30-2hopcds.mps, Local-MIP, 60, 41.0
set3-16.mps, HiGHS, 60, 188978.16352
set3-16.mps, SCIP, 60, 287388.4
set3-16.mps, CPLEX, 60, 211100.34764
set3-16.mps, Gurobi(comp), 60, 177683.63072
set3-16.mps, Gurobi(heur), 60, 166775.91616
set3-16.mps, Feasibility Jump, 60, N/A
set3-16.mps, Local-MIP, 60, 2853803.895977
shs1014.mps, HiGHS, 60, N/A
shs1014.mps, SCIP, 60, N/A
shs1014.mps, CPLEX, 60, N/A
shs1014.mps, Gurobi(comp), 60, N/A
shs1014.mps, Gurobi(heur), 60, N/A
shs1014.mps, Feasibility Jump, 60, N/A
shs1014.mps, Local-MIP, 60, N/A
rmine25.mps, HiGHS, 60, N/A
rmine25.mps, SCIP, 60, 0.0
rmine25.mps, CPLEX, 60, 0.0
rmine25.mps, Gurobi(comp), 60, -302.245409
rmine25.mps, Gurobi(heur), 60, -302.245409
rmine25.mps, Feasibility Jump, 60, 0.0
rmine25.mps, Local-MIP, 60, -733.237362
neos-4409277-trave.mps, HiGHS, 60, N/A
neos-4409277-trave.mps, SCIP, 60, N/A
neos-4409277-trave.mps, CPLEX, 60, N/A
neos-4409277-trave.mps, Gurobi(comp), 60, N/A
neos-4409277-trave.mps, Gurobi(heur), 60, N/A
neos-4409277-trave.mps, Feasibility Jump, 60, N/A
neos-4409277-trave.mps, Local-MIP, 60, N/A
core4872-1529.mps, HiGHS, 60, 2331.0
core4872-1529.mps, SCIP, 60, 1757.0
core4872-1529.mps, CPLEX, 60, 1580.0
core4872-1529.mps, Gurobi(comp), 60, 1572.0
core4872-1529.mps, Gurobi(heur), 60, 1572.0
core4872-1529.mps, Feasibility Jump, 60, 2217.0
core4872-1529.mps, Local-MIP, 60, 1724.0
polygonpack4-7.mps, HiGHS, 60, -34302890.90349
polygonpack4-7.mps, SCIP, 60, -43071340.0
polygonpack4-7.mps, CPLEX, 60, -51836788.191
polygonpack4-7.mps, Gurobi(comp), 60, -43071800.0
polygonpack4-7.mps, Gurobi(heur), 60, -43071800.0
polygonpack4-7.mps, Feasibility Jump, 60, 0.0
polygonpack4-7.mps, Local-MIP, 60, -34683873.728931
highschool1-aigio.mps, HiGHS, 60, N/A
highschool1-aigio.mps, SCIP, 60, N/A
highschool1-aigio.mps, CPLEX, 60, N/A
highschool1-aigio.mps, Gurobi(comp), 60, N/A
highschool1-aigio.mps, Gurobi(heur), 60, N/A
highschool1-aigio.mps, Feasibility Jump, 60, N/A
highschool1-aigio.mps, Local-MIP, 60, 6090.0
fhnw-binpack4-77.mps, HiGHS, 60, N/A
fhnw-binpack4-77.mps, SCIP, 60, N/A
fhnw-binpack4-77.mps, CPLEX, 60, N/A
fhnw-binpack4-77.mps, Gurobi(comp), 60, N/A
fhnw-binpack4-77.mps, Gurobi(heur), 60, N/A
fhnw-binpack4-77.mps, Feasibility Jump, 60, N/A
fhnw-binpack4-77.mps, Local-MIP, 60, N/A
set3-15.mps, HiGHS, 60, 219918.177255
set3-15.mps, SCIP, 60, 254981.5
set3-15.mps, CPLEX, 60, 173515.13126
set3-15.mps, Gurobi(comp), 60, 173461.88327
set3-15.mps, Gurobi(heur), 60, 170507.23155
set3-15.mps, Feasibility Jump, 60, N/A
set3-15.mps, Local-MIP, 60, 2940385.944646
scpn2.mps, HiGHS, 60, N/A
scpn2.mps, SCIP, 60, 50506520.0
scpn2.mps, CPLEX, 60, 50506522.0
scpn2.mps, Gurobi(comp), 60, 84900.0
scpn2.mps, Gurobi(heur), 60, 84900.0
scpn2.mps, Feasibility Jump, 60, 31110.0
scpn2.mps, Local-MIP, 60, 19663.0
neos-3372571-onahau.mps, HiGHS, 60, 0.5896756639
neos-3372571-onahau.mps, SCIP, 60, 0.6277616
neos-3372571-onahau.mps, CPLEX, 60, 0.44306940106
neos-3372571-onahau.mps, Gurobi(comp), 60, 0.541771
neos-3372571-onahau.mps, Gurobi(heur), 60, 0.5694342
neos-3372571-onahau.mps, Feasibility Jump, 60, 0.5
neos-3372571-onahau.mps, Local-MIP, 60, 0.595841
fhnw-schedule-paira100.mps, HiGHS, 60, -2.465646122
fhnw-schedule-paira100.mps, SCIP, 60, -4.358302
fhnw-schedule-paira100.mps, CPLEX, 60, -8.8502780082
fhnw-schedule-paira100.mps, Gurobi(comp), 60, N/A
fhnw-schedule-paira100.mps, Gurobi(heur), 60, N/A
fhnw-schedule-paira100.mps, Feasibility Jump, 60, N/A
fhnw-schedule-paira100.mps, Local-MIP, 60, -12.077781
sing44.mps, HiGHS, 60, 9829455.999276
sing44.mps, SCIP, 60, N/A
sing44.mps, CPLEX, 60, 8131509.2562
sing44.mps, Gurobi(comp), 60, 8132312.2237
sing44.mps, Gurobi(heur), 60, 8132326.9836
sing44.mps, Feasibility Jump, 60, N/A
sing44.mps, Local-MIP, 60, 190242904.020315
xmas10.mps, HiGHS, 60, N/A
xmas10.mps, SCIP, 60, N/A
xmas10.mps, CPLEX, 60, N/A
xmas10.mps, Gurobi(comp), 60, N/A
xmas10.mps, Gurobi(heur), 60, N/A
xmas10.mps, Feasibility Jump, 60, N/A
xmas10.mps, Local-MIP, 60, N/A
ger50-17-trans-dfn-3t.mps, HiGHS, 60, N/A
ger50-17-trans-dfn-3t.mps, SCIP, 60, 4320.435
ger50-17-trans-dfn-3t.mps, CPLEX, 60, 4254.858
ger50-17-trans-dfn-3t.mps, Gurobi(comp), 60, 4314.7864
ger50-17-trans-dfn-3t.mps, Gurobi(heur), 60, 4099.4178
ger50-17-trans-dfn-3t.mps, Feasibility Jump, 60, N/A
ger50-17-trans-dfn-3t.mps, Local-MIP, 60, 6872.159
neos-4647030-tutaki.mps, HiGHS, 60, 27271.257
neos-4647030-tutaki.mps, SCIP, 60, 221135.4
neos-4647030-tutaki.mps, CPLEX, 60, 27271.257
neos-4647030-tutaki.mps, Gurobi(comp), 60, 27271.257
neos-4647030-tutaki.mps, Gurobi(heur), 60, 27271.257
neos-4647030-tutaki.mps, Feasibility Jump, 60, N/A
neos-4647030-tutaki.mps, Local-MIP, 60, 43697.4577
xmas10-2.mps, HiGHS, 60, N/A
xmas10-2.mps, SCIP, 60, N/A
xmas10-2.mps, CPLEX, 60, N/A
xmas10-2.mps, Gurobi(comp), 60, N/A
xmas10-2.mps, Gurobi(heur), 60, N/A
xmas10-2.mps, Feasibility Jump, 60, N/A
xmas10-2.mps, Local-MIP, 60, N/A
dg012142.mps, HiGHS, 60, 4358512.916667
dg012142.mps, SCIP, 60, 6233058.0
dg012142.mps, CPLEX, 60, 3885474.1341
dg012142.mps, Gurobi(comp), 60, 2466256.5
dg012142.mps, Gurobi(heur), 60, 3156038.75
dg012142.mps, Feasibility Jump, 60, N/A
dg012142.mps, Local-MIP, 60, 128502669.157358
neos-5273874-yomtsa.mps, HiGHS, 60, N/A
neos-5273874-yomtsa.mps, SCIP, 60, N/A
neos-5273874-yomtsa.mps, CPLEX, 60, 1274.9033586
neos-5273874-yomtsa.mps, Gurobi(comp), 60, 189.3265696
neos-5273874-yomtsa.mps, Gurobi(heur), 60, 189.3265696
neos-5273874-yomtsa.mps, Feasibility Jump, 60, N/A
neos-5273874-yomtsa.mps, Local-MIP, 60, N/A
neos-3426132-dieze.mps, HiGHS, 60, 418.0
neos-3426132-dieze.mps, SCIP, 60, 438.0
neos-3426132-dieze.mps, CPLEX, 60, 409.0
neos-3426132-dieze.mps, Gurobi(comp), 60, 409.0
neos-3426132-dieze.mps, Gurobi(heur), 60, 408.0
neos-3426132-dieze.mps, Feasibility Jump, 60, 542.0
neos-3426132-dieze.mps, Local-MIP, 60, 427.0
neos-5114902-kasavu.mps, HiGHS, 60, N/A
neos-5114902-kasavu.mps, SCIP, 60, N/A
neos-5114902-kasavu.mps, CPLEX, 60, N/A
neos-5114902-kasavu.mps, Gurobi(comp), 60, 696.0
neos-5114902-kasavu.mps, Gurobi(heur), 60, 733.0
neos-5114902-kasavu.mps, Feasibility Jump, 60, N/A
neos-5114902-kasavu.mps, Local-MIP, 60, N/A
reblock354.mps, HiGHS, 60, N/A
reblock354.mps, SCIP, 60, -34304330.0
reblock354.mps, CPLEX, 60, -39118491.73
reblock354.mps, Gurobi(comp), 60, -39225600.0
reblock354.mps, Gurobi(heur), 60, -39261200.0
reblock354.mps, Feasibility Jump, 60, 0.0
reblock354.mps, Local-MIP, 60, -35494699.757395
fhnw-binschedule1.mps, HiGHS, 60, N/A
fhnw-binschedule1.mps, SCIP, 60, N/A
fhnw-binschedule1.mps, CPLEX, 60, N/A
fhnw-binschedule1.mps, Gurobi(comp), 60, N/A
fhnw-binschedule1.mps, Gurobi(heur), 60, N/A
fhnw-binschedule1.mps, Feasibility Jump, 60, N/A
fhnw-binschedule1.mps, Local-MIP, 60, N/A
minutedispatchstrategy.mps, HiGHS, 60, N/A
minutedispatchstrategy.mps, SCIP, 60, 5409.975
minutedispatchstrategy.mps, CPLEX, 60, 16565.76546
minutedispatchstrategy.mps, Gurobi(comp), 60, 3563.2196069
minutedispatchstrategy.mps, Gurobi(heur), 60, 3563.2196069
minutedispatchstrategy.mps, Feasibility Jump, 60, N/A
minutedispatchstrategy.mps, Local-MIP, 60, 4253.094888
neos-4300652-rahue.mps, HiGHS, 60, 4.0099
neos-4300652-rahue.mps, SCIP, 60, N/A
neos-4300652-rahue.mps, CPLEX, 60, N/A
neos-4300652-rahue.mps, Gurobi(comp), 60, 2.1416
neos-4300652-rahue.mps, Gurobi(heur), 60, 2.1416
neos-4300652-rahue.mps, Feasibility Jump, 60, 10.8963
neos-4300652-rahue.mps, Local-MIP, 60, 5.2054
triptim7.mps, HiGHS, 60, N/A
triptim7.mps, SCIP, 60, N/A
triptim7.mps, CPLEX, 60, N/A
triptim7.mps, Gurobi(comp), 60, N/A
triptim7.mps, Gurobi(heur), 60, N/A
triptim7.mps, Feasibility Jump, 60, N/A
triptim7.mps, Local-MIP, 60, N/A
triptim8.mps, HiGHS, 60, N/A
triptim8.mps, SCIP, 60, N/A
triptim8.mps, CPLEX, 60, N/A
triptim8.mps, Gurobi(comp), 60, N/A
triptim8.mps, Gurobi(heur), 60, N/A
triptim8.mps, Feasibility Jump, 60, N/A
triptim8.mps, Local-MIP, 60, N/A
neos-3691541-lonja.mps, HiGHS, 60, N/A
neos-3691541-lonja.mps, SCIP, 60, N/A
neos-3691541-lonja.mps, CPLEX, 60, N/A
neos-3691541-lonja.mps, Gurobi(comp), 60, N/A
neos-3691541-lonja.mps, Gurobi(heur), 60, N/A
neos-3691541-lonja.mps, Feasibility Jump, 60, N/A
neos-3691541-lonja.mps, Local-MIP, 60, N/A
sing11.mps, HiGHS, 60, N/A
sing11.mps, SCIP, 60, N/A
sing11.mps, CPLEX, 60, 44241313.909
sing11.mps, Gurobi(comp), 60, 19473330.0
sing11.mps, Gurobi(heur), 60, 19456190.0
sing11.mps, Feasibility Jump, 60, N/A
sing11.mps, Local-MIP, 60, N/A
n3705.mps, HiGHS, 60, 1322434.0
n3705.mps, SCIP, 60, 1342540.0
n3705.mps, CPLEX, 60, 1318394.0
n3705.mps, Gurobi(comp), 60, 1284422.0
n3705.mps, Gurobi(heur), 60, 1268651.0
n3705.mps, Feasibility Jump, 60, N/A
n3705.mps, Local-MIP, 60, 2593416.0
rmine11.mps, HiGHS, 60, N/A
rmine11.mps, SCIP, 60, -511.4699
rmine11.mps, CPLEX, 60, 0.0
rmine11.mps, Gurobi(comp), 60, -2496.34602
rmine11.mps, Gurobi(heur), 60, -2485.544176
rmine11.mps, Feasibility Jump, 60, 0.0
rmine11.mps, Local-MIP, 60, -2456.600988
n370b.mps, HiGHS, 60, 1335739.0
n370b.mps, SCIP, 60, 1373791.0
n370b.mps, CPLEX, 60, 1320197.0
n370b.mps, Gurobi(comp), 60, 1299532.0
n370b.mps, Gurobi(heur), 60, 1278054.0
n370b.mps, Feasibility Jump, 60, N/A
n370b.mps, Local-MIP, 60, 2566309.0
neos-5093327-huahum.mps, HiGHS, 60, 8900.0
neos-5093327-huahum.mps, SCIP, 60, 8926.0
neos-5093327-huahum.mps, CPLEX, 60, 7522.0
neos-5093327-huahum.mps, Gurobi(comp), 60, 6800.0
neos-5093327-huahum.mps, Gurobi(heur), 60, 6746.0
neos-5093327-huahum.mps, Feasibility Jump, 60, N/A
neos-5093327-huahum.mps, Local-MIP, 60, N/A
ivu59.mps, HiGHS, 60, N/A
ivu59.mps, SCIP, 60, N/A
ivu59.mps, CPLEX, 60, 3035.4194069
ivu59.mps, Gurobi(comp), 60, 27488.0
ivu59.mps, Gurobi(heur), 60, 27488.0
ivu59.mps, Feasibility Jump, 60, 7011.310451
ivu59.mps, Local-MIP, 60, N/A
neos-954925.mps, HiGHS, 60, N/A
neos-954925.mps, SCIP, 60, -217.6956
neos-954925.mps, CPLEX, 60, N/A
neos-954925.mps, Gurobi(comp), 60, -237.7666667
neos-954925.mps, Gurobi(heur), 60, -237.7666667
neos-954925.mps, Feasibility Jump, 60, -0.986667
neos-954925.mps, Local-MIP, 60, -237.728889
neos-3025225-shelon.mps, HiGHS, 60, N/A
neos-3025225-shelon.mps, SCIP, 60, N/A
neos-3025225-shelon.mps, CPLEX, 60, N/A
neos-3025225-shelon.mps, Gurobi(comp), 60, N/A
neos-3025225-shelon.mps, Gurobi(heur), 60, N/A
neos-3025225-shelon.mps, Feasibility Jump, 60, N/A
neos-3025225-shelon.mps, Local-MIP, 60, N/A
neos-4343293-stony.mps, HiGHS, 60, 47.79894
neos-4343293-stony.mps, SCIP, 60, N/A
neos-4343293-stony.mps, CPLEX, 60, 46.97052
neos-4343293-stony.mps, Gurobi(comp), 60, 46.38473
neos-4343293-stony.mps, Gurobi(heur), 60, 46.38473
neos-4343293-stony.mps, Feasibility Jump, 60, 439.04306
neos-4343293-stony.mps, Local-MIP, 60, 91.49735
rococoC12-010001.mps, HiGHS, 60, 40665.0
rococoC12-010001.mps, SCIP, 60, 88764.0
rococoC12-010001.mps, CPLEX, 60, 42659.0
rococoC12-010001.mps, Gurobi(comp), 60, 36376.0
rococoC12-010001.mps, Gurobi(heur), 60, 35932.0
rococoC12-010001.mps, Feasibility Jump, 60, N/A
rococoC12-010001.mps, Local-MIP, 60, 39475.0
probportfolio.mps, HiGHS, 60, N/A
probportfolio.mps, SCIP, 60, 19.66803
probportfolio.mps, CPLEX, 60, 17.853449239
probportfolio.mps, Gurobi(comp), 60, 17.7644143
probportfolio.mps, Gurobi(heur), 60, 17.6132455
probportfolio.mps, Feasibility Jump, 60, N/A
probportfolio.mps, Local-MIP, 60, N/A
supportcase39.mps, HiGHS, 60, -1084845.078923
supportcase39.mps, SCIP, 60, N/A
supportcase39.mps, CPLEX, 60, N/A
supportcase39.mps, Gurobi(comp), 60, -1084945.517
supportcase39.mps, Gurobi(heur), 60, -1085022.837
supportcase39.mps, Feasibility Jump, 60, N/A
supportcase39.mps, Local-MIP, 60, N/A
kottenpark09.mps, HiGHS, 60, N/A
kottenpark09.mps, SCIP, 60, N/A
kottenpark09.mps, CPLEX, 60, N/A
kottenpark09.mps, Gurobi(comp), 60, N/A
kottenpark09.mps, Gurobi(heur), 60, N/A
kottenpark09.mps, Feasibility Jump, 60, N/A
kottenpark09.mps, Local-MIP, 60, N/A
neos-3594536-henty.mps, HiGHS, 60, 415410.0
neos-3594536-henty.mps, SCIP, 60, N/A
neos-3594536-henty.mps, CPLEX, 60, 469202.0
neos-3594536-henty.mps, Gurobi(comp), 60, 403394.0
neos-3594536-henty.mps, Gurobi(heur), 60, 403172.0
neos-3594536-henty.mps, Feasibility Jump, 60, N/A
neos-3594536-henty.mps, Local-MIP, 60, 15301529.0
neos-5041822-cockle.mps, HiGHS, 60, N/A
neos-5041822-cockle.mps, SCIP, 60, N/A
neos-5041822-cockle.mps, CPLEX, 60, N/A
neos-5041822-cockle.mps, Gurobi(comp), 60, N/A
neos-5041822-cockle.mps, Gurobi(heur), 60, N/A
neos-5041822-cockle.mps, Feasibility Jump, 60, N/A
neos-5041822-cockle.mps, Local-MIP, 60, N/A
neos-5151569-mologa.mps, HiGHS, 60, 715588295.4196
neos-5151569-mologa.mps, SCIP, 60, 1510684000.0
neos-5151569-mologa.mps, CPLEX, 60, 690999163.99
neos-5151569-mologa.mps, Gurobi(comp), 60, 688261800.0
neos-5151569-mologa.mps, Gurobi(heur), 60, 689609900.0
neos-5151569-mologa.mps, Feasibility Jump, 60, 9.2e+25
neos-5151569-mologa.mps, Local-MIP, 60, 2338976698.674089
neos-4230265-orari.mps, HiGHS, 60, N/A
neos-4230265-orari.mps, SCIP, 60, N/A
neos-4230265-orari.mps, CPLEX, 60, N/A
neos-4230265-orari.mps, Gurobi(comp), 60, N/A
neos-4230265-orari.mps, Gurobi(heur), 60, N/A
neos-4230265-orari.mps, Feasibility Jump, 60, N/A
neos-4230265-orari.mps, Local-MIP, 60, 954739.497161
neos-3209462-rhin.mps, HiGHS, 60, N/A
neos-3209462-rhin.mps, SCIP, 60, 78.0
neos-3209462-rhin.mps, CPLEX, 60, 28.0
neos-3209462-rhin.mps, Gurobi(comp), 60, 30.0
neos-3209462-rhin.mps, Gurobi(heur), 60, 28.0
neos-3209462-rhin.mps, Feasibility Jump, 60, N/A
neos-3209462-rhin.mps, Local-MIP, 60, 20.0
dlr2.mps, HiGHS, 60, N/A
dlr2.mps, SCIP, 60, N/A
dlr2.mps, CPLEX, 60, N/A
dlr2.mps, Gurobi(comp), 60, N/A
dlr2.mps, Gurobi(heur), 60, N/A
dlr2.mps, Feasibility Jump, 60, N/A
dlr2.mps, Local-MIP, 60, N/A
neos-3656078-kumeu.mps, HiGHS, 60, N/A
neos-3656078-kumeu.mps, SCIP, 60, N/A
neos-3656078-kumeu.mps, CPLEX, 60, N/A
neos-3656078-kumeu.mps, Gurobi(comp), 60, -13159.0
neos-3656078-kumeu.mps, Gurobi(heur), 60, -13165.9
neos-3656078-kumeu.mps, Feasibility Jump, 60, N/A
neos-3656078-kumeu.mps, Local-MIP, 60, -11870.5
graph20-80-1rand.mps, HiGHS, 60, -1.0
graph20-80-1rand.mps, SCIP, 60, -1.0
graph20-80-1rand.mps, CPLEX, 60, 0.0
graph20-80-1rand.mps, Gurobi(comp), 60, -5.0
graph20-80-1rand.mps, Gurobi(heur), 60, -5.0
graph20-80-1rand.mps, Feasibility Jump, 60, 0.0
graph20-80-1rand.mps, Local-MIP, 60, -6.0
neos-5189128-totara.mps, HiGHS, 60, N/A
neos-5189128-totara.mps, SCIP, 60, N/A
neos-5189128-totara.mps, CPLEX, 60, N/A
neos-5189128-totara.mps, Gurobi(comp), 60, N/A
neos-5189128-totara.mps, Gurobi(heur), 60, N/A
neos-5189128-totara.mps, Feasibility Jump, 60, N/A
neos-5189128-totara.mps, Local-MIP, 60, N/A
ger50-17-ptp-pop-3t.mps, HiGHS, 60, 5531.9568
ger50-17-ptp-pop-3t.mps, SCIP, 60, 5716.752
ger50-17-ptp-pop-3t.mps, CPLEX, 60, 5438.218
ger50-17-ptp-pop-3t.mps, Gurobi(comp), 60, 5303.5788
ger50-17-ptp-pop-3t.mps, Gurobi(heur), 60, 5291.5216
ger50-17-ptp-pop-3t.mps, Feasibility Jump, 60, N/A
ger50-17-ptp-pop-3t.mps, Local-MIP, 60, 10993.694
fastxgemm-n3r23s5t6.mps, HiGHS, 60, N/A
fastxgemm-n3r23s5t6.mps, SCIP, 60, N/A
fastxgemm-n3r23s5t6.mps, CPLEX, 60, 70621.537
fastxgemm-n3r23s5t6.mps, Gurobi(comp), 60, 42084.0
fastxgemm-n3r23s5t6.mps, Gurobi(heur), 60, 42084.0
fastxgemm-n3r23s5t6.mps, Feasibility Jump, 60, N/A
fastxgemm-n3r23s5t6.mps, Local-MIP, 60, 35089.999564
neos-4533806-waima.mps, HiGHS, 60, N/A
neos-4533806-waima.mps, SCIP, 60, N/A
neos-4533806-waima.mps, CPLEX, 60, N/A
neos-4533806-waima.mps, Gurobi(comp), 60, N/A
neos-4533806-waima.mps, Gurobi(heur), 60, N/A
neos-4533806-waima.mps, Feasibility Jump, 60, N/A
neos-4533806-waima.mps, Local-MIP, 60, N/A
polygonpack4-10.mps, HiGHS, 60, -8765356.48538
polygonpack4-10.mps, SCIP, 60, -22041790.0
polygonpack4-10.mps, CPLEX, 60, -38819915.196
polygonpack4-10.mps, Gurobi(comp), 60, -43071300.0
polygonpack4-10.mps, Gurobi(heur), 60, -48144000.0
polygonpack4-10.mps, Feasibility Jump, 60, 0.0
polygonpack4-10.mps, Local-MIP, 60, -34684502.384717
comp16-3idx.mps, HiGHS, 60, N/A
comp16-3idx.mps, SCIP, 60, 7138.0
comp16-3idx.mps, CPLEX, 60, 8985.0
